task,method,metric,mean,std,ci95_lo,ci95_hi,n
T2_failure,ecn_proposed__full,precision,0.026563082083543632,0.027315905130984242,-0.002103202296928827,0.05522936646401609,6
T2_failure,ecn_proposed__full,recall,0.20555555555555557,0.1821680136170595,0.01438194961675629,0.3967291614943549,6
T2_failure,ecn_proposed__full,brier,0.20887670244539724,0.08561792117597455,0.11902620454952441,0.2987272003412701,6
T2_failure,ecn_proposed__full,train_time_s,2.103412600020723,0.06248014681186283,2.0378437071704205,2.1689814928710254,6
T2_failure,ecn_proposed__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,ecn_proposed__full,precision_at_50,0.013333333333333334,0.016329931618554522,-0.003803878904242103,0.030470545570908773,6
T2_failure,ecn_proposed__full,precision_at_100,0.018333333333333333,0.019407902170679517,-0.002034010900192392,0.03870067756685906,6
T2_failure,ecn_proposed__full,precision_at_top1pct,0.008771929824561403,0.021486752129677,-0.013777033645932586,0.03132089329505539,6
T2_failure,ecn_proposed__full,fpr_at_recall_0_5,0.3105548204536987,0.17866241377940162,0.12306011592375118,0.4980495249836462,6
T2_failure,ecn_proposed__full,fpr_at_recall_0_8,0.624839386272204,0.18940413579300883,0.42607193582732183,0.8236068367170862,6
T2_failure,ecn_proposed__full,peak_rss_delta_mb,0.677734375,1.64674407612297,-1.0504175482710307,2.4058862982710307,6
T2_failure,tabnet__full,ap,0.01101700864525233,0.006902615905582048,0.0037731575054216334,0.018260859785083027,6
T2_failure,tabnet__full,roc_auc,0.6148524239911243,0.13275604843260025,0.4755334953541961,0.7541713526280525,6
T2_failure,tabnet__full,f1,0.01666583292323578,0.018247633764328752,-0.0024838842928201384,0.035815550139291705,6
T2_failure,tabnet__full,precision,0.010003968314119911,0.012303438555654512,-0.002907698599454311,0.02291563522769413,6
T2_failure,tabnet__full,recall,0.1638888888888889,0.19788230695897854,-0.04377585653870042,0.3715536343164782,6
T2_failure,tabnet__full,brier,0.13564030216953166,0.14894587090893643,-0.020668803177652767,0.29194940751671605,6
T2_failure,tabnet__full,train_time_s,15.586877500017485,5.298407328438103,10.02654001486847,21.1472149851665,6
T2_failure,tabnet__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,tabnet__full,precision_at_50,0.006666666666666667,0.010327955589886445,-0.004171858016623124,0.01750519134995646,6
T2_failure,tabnet__full,precision_at_100,0.006666666666666667,0.010327955589886445,-0.004171858016623124,0.01750519134995646,6
T2_failure,tabnet__full,precision_at_top1pct,0.008771929824561403,0.021486752129677,-0.013777033645932586,0.03132089329505539,6
T2_failure,tabnet__full,fpr_at_recall_0_5,0.30795258734946623,0.15074999193886632,0.14975017309478753,0.4661550016041449,6
T2_failure,tabnet__full,fpr_at_recall_0_8,0.5689770321339164,0.22302696349256082,0.3349245879870424,0.8030294762807904,6
T2_failure,tabnet__full,peak_rss_delta_mb,29.518880208333332,5.830620808948296,23.400018928703833,35.63774148796283,6
T2_failure,graphsage__full,ap,0.006217369879503419,0.0005340097296081751,0.005656961037201382,0.0067777787218054565,6
T2_failure,graphsage__full,roc_auc,0.5340005195309864,0.05705942650686769,0.4741203237626538,0.593880715299319,6
T2_failure,graphsage__full,f1,0.012864619585602107,0.0030350411160917153,0.009679539269825775,0.01604969990137844,6
T2_failure,graphsage__full,precision,0.006538776501240563,0.0016902361859376033,0.004764982407875786,0.00831257059460534,6
T2_failure,graphsage__full,recall,0.8666666666666667,0.32659863237109044,0.5239224219151579,1.2094109114181755,6
T2_failure,graphsage__full,brier,0.2737284729868406,0.04038782321696461,0.23134405188513946,0.31611289408854176,6
T2_failure,graphsage__full,train_time_s,16.817599883322448,0.2454803246550452,16.559984081736207,17.075215684908688,6
T2_failure,graphsage__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,graphsage__full,precision_at_50,0.01,0.016733200530681513,-0.007560417006423582,0.02756041700642358,6
T2_failure,graphsage__full,precision_at_100,0.006666666666666667,0.010327955589886445,-0.004171858016623124,0.01750519134995646,6
T2_failure,graphsage__full,precision_at_top1pct,0.0,0.0,0.0,0.0,6
T2_failure,graphsage__full,fpr_at_recall_0_5,0.3959541226853105,0.08192695216962788,0.3099770592104493,0.48193118616017167,6
T2_failure,graphsage__full,fpr_at_recall_0_8,0.6601666234945024,0.08433584056742874,0.571661586682457,0.7486716603065477,6
T2_failure,graphsage__full,peak_rss_delta_mb,,,,,0
T2_failure,xgboost__full,ap,0.011483776597058732,0.004378385010445106,0.006888943321911285,0.01607860987220618,6
T2_failure,xgboost__full,roc_auc,0.6039404366666792,0.10119046069869304,0.4977475607919768,0.7101333125413816,6
T2_failure,xgboost__full,f1,0.02638914900007154,0.02581809704845929,-0.0007052821968749658,0.053483580197018044,6
T2_failure,xgboost__full,precision,0.01600890572030002,0.015912464365980837,-0.0006902015039351311,0.032708012944535174,6
T2_failure,xgboost__full,recall,0.09722222222222222,0.10975562079591322,-0.017959237919917992,0.21240368236436244,6
T2_failure,xgboost__full,brier,0.00634134799948121,0.0006951549576162639,0.00561182761170832,0.0070708683872541,6
T2_failure,xgboost__full,train_time_s,0.18765398332228264,0.004944317908950826,0.18246523989365365,0.19284272675091163,6
T2_failure,xgboost__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,xgboost__full,precision_at_50,0.01,0.010954451150103323,-0.0014959914524179836,0.021495991452417984,6
T2_failure,xgboost__full,precision_at_100,0.01,0.010954451150103323,-0.0014959914524179836,0.021495991452417984,6
T2_failure,xgboost__full,precision_at_top1pct,0.0,0.0,0.0,0.0,6
T2_failure,xgboost__full,fpr_at_recall_0_5,0.31017817422307725,0.12392731526593949,0.1801244328263746,0.4402319156197799,6
T2_failure,xgboost__full,fpr_at_recall_0_8,0.6265744219897305,0.17133210946190244,0.44677240006185,0.8063764439176109,6
T2_failure,xgboost__full,peak_rss_delta_mb,0.015625,0.019918044974971814,-0.005277706273786549,0.03652770627378655,6
T2_failure,catboost__full,ap,0.011651245672782562,0.006389051885427787,0.004946346919070005,0.01835614442649512,6
T2_failure,catboost__full,roc_auc,0.5710324613166573,0.11450151315495267,0.45087049258983103,0.6911944300434836,6
T2_failure,catboost__full,f1,0.012754327361068934,0.022139513568173515,-0.01047966722733307,0.035988321949470936,6
T2_failure,catboost__full,precision,0.008156966490299823,0.014928153633645911,-0.00750916997069094,0.023823102951290587,6
T2_failure,catboost__full,recall,0.05000000000000001,0.08366600265340757,-0.03780208503211791,0.13780208503211794,6
T2_failure,catboost__full,brier,0.008271927345585137,0.001515392074946205,0.006681620893720663,0.009862233797449611,6
T2_failure,catboost__full,train_time_s,0.847861283342354,0.012913204758265219,0.8343097060437561,0.8614128606409519,6
T2_failure,catboost__full,precision_at_10,0.016666666666666666,0.040824829046386304,-0.026176363927271924,0.05950969726060526,6
T2_failure,catboost__full,precision_at_50,0.01,0.016733200530681513,-0.007560417006423582,0.02756041700642358,6
T2_failure,catboost__full,precision_at_100,0.006666666666666667,0.010327955589886445,-0.004171858016623124,0.01750519134995646,6
T2_failure,catboost__full,precision_at_top1pct,0.008771929824561403,0.021486752129677003,-0.013777033645932593,0.0313208932950554,6
T2_failure,catboost__full,fpr_at_recall_0_5,0.3788858724838022,0.1622841228243137,0.20857913020270996,0.5491926147648944,6
T2_failure,catboost__full,fpr_at_recall_0_8,0.6941102912825466,0.21467083771870157,0.468827063334214,0.9193935192308793,6
T2_failure,catboost__full,peak_rss_delta_mb,0.005859375,0.009804609685946198,-0.004429931839701317,0.016148681839701317,6
T2_failure,lightgbm__full,ap,0.021289411217529686,0.02419261398310557,-0.004099180118587252,0.046678002553646625,6
T2_failure,lightgbm__full,roc_auc,0.548328823681066,0.1772651694346882,0.3623004371641038,0.734357210198028,6
T2_failure,lightgbm__full,f1,0.027777777777777776,0.06804138174397717,-0.04362727321211987,0.09918282876767542,6
T2_failure,lightgbm__full,precision,0.08333333333333333,0.2041241452319315,-0.1308818196363596,0.29754848630302627,6
T2_failure,lightgbm__full,recall,0.016666666666666666,0.040824829046386304,-0.026176363927271924,0.05950969726060526,6
T2_failure,lightgbm__full,brier,0.005868906961941899,0.0005709642708213756,0.005269716707034724,0.006468097216849073,6
T2_failure,lightgbm__full,train_time_s,0.31181618334570277,0.030860913093113163,0.2794296412660572,0.34420272542534835,6
T2_failure,lightgbm__full,precision_at_10,0.016666666666666666,0.040824829046386304,-0.026176363927271924,0.05950969726060526,6
T2_failure,lightgbm__full,precision_at_50,0.016666666666666666,0.023380903889000243,-0.007870087167432819,0.041203420500766155,6
T2_failure,lightgbm__full,precision_at_100,0.018333333333333333,0.014719601443879744,0.0028860589730615362,0.03378060769360513,6
T2_failure,lightgbm__full,precision_at_top1pct,0.008771929824561403,0.021486752129677003,-0.013777033645932593,0.0313208932950554,6
T2_failure,lightgbm__full,fpr_at_recall_0_5,0.4381323657640983,0.20937301751868612,0.21840885914742272,0.6578558723807739,6
T2_failure,lightgbm__full,fpr_at_recall_0_8,0.6715122957345443,0.23479742111454333,0.42510751386127654,0.917917077607812,6
T2_failure,lightgbm__full,peak_rss_delta_mb,0.375,0.004941058844013093,0.3698146767502694,0.3801853232497306,6
T2_failure,gradient_boosting__full,ap,0.012861823270577596,0.00442964905052045,0.008213191684730028,0.017510454856425165,6
T2_failure,gradient_boosting__full,roc_auc,0.707684630743092,0.10915019699426041,0.5931385239156475,0.8222307375705364,6
T2_failure,gradient_boosting__full,f1,0.0,0.0,0.0,0.0,6
T2_failure,gradient_boosting__full,precision,0.0,0.0,0.0,0.0,6
T2_failure,gradient_boosting__full,recall,0.0,0.0,0.0,0.0,6
T2_failure,gradient_boosting__full,brier,0.009692084609674292,0.0012014380282815299,0.008431252723669295,0.01095291649567929,6
T2_failure,gradient_boosting__full,train_time_s,1.6013222499750555,0.014292142304295392,1.5863235664704627,1.6163209334796482,6
T2_failure,gradient_boosting__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,gradient_boosting__full,precision_at_50,0.006666666666666667,0.010327955589886445,-0.004171858016623124,0.01750519134995646,6
T2_failure,gradient_boosting__full,precision_at_100,0.008333333333333333,0.0075277265270908104,0.00043346882841381086,0.016233197838252854,6
T2_failure,gradient_boosting__full,precision_at_top1pct,0.0,0.0,0.0,0.0,6
T2_failure,gradient_boosting__full,fpr_at_recall_0_5,0.23825714842681642,0.09079488133381314,0.14297376403498624,0.3335405328186466,6
T2_failure,gradient_boosting__full,fpr_at_recall_0_8,0.4306240717183501,0.20036124028158178,0.2203578453130952,0.640890298123605,6
T2_failure,gradient_boosting__full,peak_rss_delta_mb,0.009114583333333334,0.010673907047874581,-0.002086995139643187,0.020316161806309855,6
T2_failure,balanced_rf__full,ap,0.01757603631139373,0.012058183421663189,0.004921748876297467,0.03023032374648999,6
T2_failure,balanced_rf__full,roc_auc,0.7391665447346792,0.06736079417281779,0.6684757265980265,0.809857362871332,6
T2_failure,balanced_rf__full,f1,0.016885555886815683,0.02347550521383871,-0.0077504759491506675,0.041521587722782034,6
T2_failure,balanced_rf__full,precision,0.008895388462316432,0.012652569612993625,-0.004382669025824024,0.022173445950456887,6
T2_failure,balanced_rf__full,recall,0.3333333333333333,0.39832984656772413,-0.08468820408913569,0.7513548707558023,6
T2_failure,balanced_rf__full,brier,0.16430547703894388,0.015515404528802195,0.1480230585590153,0.18058789551887247,6
T2_failure,balanced_rf__full,train_time_s,0.4274692166557846,0.01135669302675239,0.4155510982421524,0.43938733506941674,6
T2_failure,balanced_rf__full,precision_at_10,0.016666666666666666,0.040824829046386304,-0.026176363927271924,0.05950969726060526,6
T2_failure,balanced_rf__full,precision_at_50,0.01,0.016733200530681513,-0.007560417006423582,0.02756041700642358,6
T2_failure,balanced_rf__full,precision_at_100,0.006666666666666667,0.008164965809277261,-0.0019019394521210516,0.015235272785454387,6
T2_failure,balanced_rf__full,precision_at_top1pct,0.008771929824561403,0.021486752129677003,-0.013777033645932593,0.0313208932950554,6
T2_failure,balanced_rf__full,fpr_at_recall_0_5,0.18857184740878652,0.07557514947123507,0.10926059206320626,0.2678831027543668,6
T2_failure,balanced_rf__full,fpr_at_recall_0_8,0.3673527240903149,0.08970425005474227,0.27321388703272703,0.46149156114790274,6
T2_failure,balanced_rf__full,peak_rss_delta_mb,0.0013020833333333333,0.00318943976924893,-0.0020450284318181185,0.0046491950984847855,6
T2_failure,random_forest__full,ap,0.017610244849363122,0.007352560867840133,0.009894205430147136,0.025326284268579108,6
T2_failure,random_forest__full,roc_auc,0.7080867354265408,0.07842321451158889,0.6257866191228714,0.7903868517302102,6
T2_failure,random_forest__full,f1,0.02621934372031326,0.024347831845319922,0.0006678612276401139,0.051770826212986405,6
T2_failure,random_forest__full,precision,0.014559199845951084,0.014619705263249865,-0.0007832399020782331,0.0299016395939804,6
T2_failure,random_forest__full,recall,0.2805555555555555,0.23438256160641555,0.03458614203566676,0.5265249690754442,6
T2_failure,random_forest__full,brier,0.012361450134318766,0.0034588503372681633,0.008731609317323308,0.015991290951314224,6
T2_failure,random_forest__full,train_time_s,0.5683476499980316,0.021845583088825275,0.5454221165303093,0.5912731834657539,6
T2_failure,random_forest__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,random_forest__full,precision_at_50,0.02,0.01788854381999832,0.0012271245694527033,0.0387728754305473,6
T2_failure,random_forest__full,precision_at_100,0.013333333333333334,0.012110601416389965,0.0006240365863989135,0.026042630080267755,6
T2_failure,random_forest__full,precision_at_top1pct,0.02631578947368421,0.028827503026587688,-0.003936819611626272,0.05656839855899469,6
T2_failure,random_forest__full,fpr_at_recall_0_5,0.2119890153166415,0.11297571837188639,0.09342827001433235,0.33054976061895064,6
T2_failure,random_forest__full,fpr_at_recall_0_8,0.4643281179710749,0.12766974532982697,0.33034693708551055,0.5983092988566393,6
T2_failure,random_forest__full,peak_rss_delta_mb,0.06640625,0.10340870067358936,-0.04211452596220058,0.17492702596220058,6
T2_failure,logistic__full,ap,0.038043099063649714,0.0388664462677644,-0.002744734845844518,0.07883093297314395,6
T2_failure,logistic__full,roc_auc,0.6890972781331507,0.10387094007974997,0.5800914116639608,0.7981031446023406,6
T2_failure,logistic__full,f1,0.01978311579860585,0.013960218510577455,0.005132764952870229,0.034433466644341465,6
T2_failure,logistic__full,precision,0.010235668436794399,0.0072241073252110695,0.00265443274328425,0.017816904130304546,6
T2_failure,logistic__full,recall,0.38055555555555554,0.3581459458356586,0.004704435711358479,0.7564066753997526,6
T2_failure,logistic__full,brier,0.25767803067433886,0.04738705508540753,0.20794836619799795,0.3074076951506798,6
T2_failure,logistic__full,train_time_s,0.01921993331052363,0.001849360467362758,0.017279148525058456,0.021160718095988802,6
T2_failure,logistic__full,precision_at_10,0.05000000000000001,0.08366600265340757,-0.03780208503211791,0.13780208503211794,6
T2_failure,logistic__full,precision_at_50,0.02,0.01788854381999832,0.0012271245694527033,0.0387728754305473,6
T2_failure,logistic__full,precision_at_100,0.015,0.008366600265340756,0.006219791496788208,0.02378020850321179,6
T2_failure,logistic__full,precision_at_top1pct,0.02631578947368421,0.04403473823863555,-0.01989583422743047,0.07252741317479888,6
T2_failure,logistic__full,fpr_at_recall_0_5,0.2419989343846282,0.11201939639446842,0.12444178744863728,0.3595560813206191,6
T2_failure,logistic__full,fpr_at_recall_0_8,0.5504368537738195,0.22460099221184116,0.3147325677907129,0.786141139756926,6
T2_failure,logistic__full,peak_rss_delta_mb,0.14192708333333334,0.20469147578835975,-0.0728834465418774,0.3567376132085441,6
T2_failure,isolation_forest__full,ap,0.021636703949635936,0.02440479327253288,-0.003974555894853828,0.0472479637941257,6
T2_failure,isolation_forest__full,roc_auc,0.6458505056759111,0.11792626952816831,0.5220944755530714,0.7696065357987507,6
T2_failure,isolation_forest__full,f1,0.016030239441712935,0.01954826708254006,-0.004484408732910103,0.03654488761633597,6
T2_failure,isolation_forest__full,precision,0.008346919732768573,0.010212254229941821,-0.0023701838198108977,0.019064023285348043,6
T2_failure,isolation_forest__full,recall,0.3277777777777778,0.3714336588988173,-0.06201794172760944,0.717573497283165,6
T2_failure,isolation_forest__full,brier,0.20179857265595422,0.0034523490944958577,0.19817555447482763,0.2054215908370808,6
T2_failure,isolation_forest__full,train_time_s,0.1443650999960179,0.006991656573431304,0.13702780640594606,0.15170239358608975,6
T2_failure,isolation_forest__full,precision_at_10,0.016666666666666666,0.040824829046386304,-0.026176363927271924,0.05950969726060526,6
T2_failure,isolation_forest__full,precision_at_50,0.013333333333333334,0.016329931618554522,-0.003803878904242103,0.030470545570908773,6
T2_failure,isolation_forest__full,precision_at_100,0.015000000000000001,0.015165750888103102,-0.0009154794877595743,0.03091547948775958,6
T2_failure,isolation_forest__full,precision_at_top1pct,0.008771929824561403,0.021486752129677003,-0.013777033645932593,0.0313208932950554,6
T2_failure,isolation_forest__full,fpr_at_recall_0_5,0.3115750203568429,0.18294998796429426,0.11958078266857108,0.5035692580451148,6
T2_failure,isolation_forest__full,fpr_at_recall_0_8,0.5087585013224967,0.13894063750600064,0.3629492444938308,0.6545677581511625,6
T2_failure,isolation_forest__full,peak_rss_delta_mb,0.08268229166666667,0.2006218461752369,-0.12785742385135684,0.2932220071846902,6
T2_failure,ewma__full,ap,0.006561739982228431,0.0019344315747297424,0.004531678544766927,0.008591801419689935,6
T2_failure,ewma__full,roc_auc,0.44815774119940227,0.10083248431383036,0.3423405385012159,0.5539749438975887,6
T2_failure,ewma__full,f1,0.013197386976807108,0.005019940424329895,0.007929282585360744,0.01846549136825347,6
T2_failure,ewma__full,precision,0.006853972389833607,0.002784020275266599,0.003932322290775808,0.009775622488891406,6
T2_failure,ewma__full,recall,0.45,0.3089408429528936,0.12578646878572525,0.7742135312142748,6
T2_failure,ewma__full,brier,0.33403552061479136,0.0011179774102706487,0.3328622752758547,0.335208765953728,6
T2_failure,ewma__full,train_time_s,8.500064723193645e-07,1.2247541972032923e-07,7.214764018536316e-07,9.785365427850975e-07,6
T2_failure,ewma__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,ewma__full,precision_at_50,0.0033333333333333335,0.008164965809277261,-0.005235272785454385,0.011901939452121053,6
T2_failure,ewma__full,precision_at_100,0.0033333333333333335,0.0051639777949432225,-0.002085929008311562,0.00875259567497823,6
T2_failure,ewma__full,precision_at_top1pct,0.0,0.0,0.0,0.0,6
T2_failure,ewma__full,fpr_at_recall_0_5,0.5157681408472861,0.1505842380434355,0.3577396746379241,0.673796607056648,6
T2_failure,ewma__full,fpr_at_recall_0_8,0.8038586483825455,0.08529976974960542,0.7143420299323882,0.8933752668327029,6
T2_failure,ewma__full,peak_rss_delta_mb,0.0,0.0,0.0,0.0,6
T2_failure,mlp_sequence__full,ap,0.005437249533379553,0.0012414370495678353,0.004134441248875749,0.006740057817883357,6
T2_failure,mlp_sequence__full,roc_auc,0.37951937477916037,0.15055750753792166,0.22151896051495704,0.5375197890433637,6
T2_failure,mlp_sequence__full,f1,0.008971481153088488,0.004365973052120997,0.004389673429367264,0.013553288876809712,6
T2_failure,mlp_sequence__full,precision,0.004541013289033176,0.0022163537831262517,0.0022150926384021915,0.00686693393966416,6
T2_failure,mlp_sequence__full,recall,0.4222222222222223,0.22941148539170753,0.18146963325068738,0.6629748111937572,6
T2_failure,mlp_sequence__full,brier,0.014658460598251363,0.004357848715908339,0.0100851788425022,0.019231742354000526,6
T2_failure,mlp_sequence__full,train_time_s,0.21230183330286914,0.003677341172106948,0.20844270041680324,0.21616096618893504,6
T2_failure,mlp_sequence__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,mlp_sequence__full,precision_at_50,0.0,0.0,0.0,0.0,6
T2_failure,mlp_sequence__full,precision_at_100,0.0016666666666666668,0.00408248290463863,-0.0026176363927271915,0.0059509697260605255,6
T2_failure,mlp_sequence__full,precision_at_top1pct,0.0,0.0,0.0,0.0,6
T2_failure,mlp_sequence__full,fpr_at_recall_0_5,0.6630809506006974,0.21575553428878946,0.4366594034132416,0.8895024977881532,6
T2_failure,mlp_sequence__full,fpr_at_recall_0_8,0.800714909065138,0.16426209821893598,0.6283324089100919,0.9730974092201841,6
T2_failure,mlp_sequence__full,peak_rss_delta_mb,0.06705729166666667,0.10160505919187988,-0.039570678643033194,0.17368526197636652,6
T2_failure,gnn_graphsage_proxy__full,ap,0.010636317086987849,0.0035402300272188575,0.006921073522994448,0.014351560650981249,6
T2_failure,gnn_graphsage_proxy__full,roc_auc,0.5964981652059091,0.08215090428506536,0.5102860783994778,0.6827102520123405,6
T2_failure,gnn_graphsage_proxy__full,f1,0.009477124183006535,0.015005659148624072,-0.006270349327690805,0.025224597693703874,6
T2_failure,gnn_graphsage_proxy__full,precision,0.005694444444444444,0.009135046473558527,-0.003892198897014007,0.015281087785902894,6
T2_failure,gnn_graphsage_proxy__full,recall,0.030555555555555558,0.04762896722078402,-0.01942798013737279,0.08053909124848391,6
T2_failure,gnn_graphsage_proxy__full,brier,0.009941523674983167,0.002013051079673212,0.007828956127043008,0.012054091222923327,6
T2_failure,gnn_graphsage_proxy__full,train_time_s,0.2220869333250448,0.028886368905091008,0.19177254828885915,0.2524013183612305,6
T2_failure,gnn_graphsage_proxy__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,gnn_graphsage_proxy__full,precision_at_50,0.013333333333333334,0.010327955589886445,0.0024948086500435427,0.024171858016623124,6
T2_failure,gnn_graphsage_proxy__full,precision_at_100,0.011666666666666667,0.0075277265270908104,0.003766802161747145,0.019566531171586188,6
T2_failure,gnn_graphsage_proxy__full,precision_at_top1pct,0.008771929824561403,0.021486752129677003,-0.013777033645932593,0.0313208932950554,6
T2_failure,gnn_graphsage_proxy__full,fpr_at_recall_0_5,0.33291617027834103,0.11676093907031747,0.21038307947022633,0.4554492610864557,6
T2_failure,gnn_graphsage_proxy__full,fpr_at_recall_0_8,0.6330354133526422,0.17507096910543285,0.4493096988622722,0.8167611278430122,6
T2_failure,gnn_graphsage_proxy__full,peak_rss_delta_mb,0.0032552083333333335,0.0029405181746448477,0.00016932376109914495,0.006341092905567522,6
T2_failure,majority__full,ap,0.005558450581900296,0.0005381946633604191,0.00499364992096805,0.006123251242832541,6
T2_failure,majority__full,roc_auc,0.5,0.0,0.5,0.5,6
T2_failure,majority__full,f1,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,precision,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,recall,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,brier,0.005558450581900296,0.0005381946633604191,0.00499364992096805,0.006123251242832541,6
T2_failure,majority__full,train_time_s,0.0004533333315824469,5.675693386549308e-05,0.00039377058237277906,0.0005128960807921146,6
T2_failure,majority__full,precision_at_10,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,precision_at_50,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,precision_at_100,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,precision_at_top1pct,0.0,0.0,0.0,0.0,6
T2_failure,majority__full,fpr_at_recall_0_5,0.41188423926663537,0.08488672190493296,0.32280108794565954,0.5009673905876112,6
T2_failure,majority__full,fpr_at_recall_0_8,0.6393100731051701,0.23427413924435797,0.3934544418761863,0.8851657043341539,6
T2_failure,majority__full,peak_rss_delta_mb,0.0026041666666666665,0.00637887953849786,-0.004090056863636237,0.009298390196969571,6
T3_rca,ecn_proposed__full,macro_f1,0.25396825396825395,0.15616982699998533,0.09007807163807913,0.4178584362984288,6
T3_rca,no_twin__no_twin,macro_f1,0.30687830687830686,0.06454565644060113,0.23914179460905824,0.37461481914755546,6
T3_rca,no_syslog__no_syslog,macro_f1,0.11044973544973545,0.061689014901381053,0.04571108462215169,0.1751883862773192,6
T3_rca,log_tfidf_proxy__full,macro_f1,0.28571428571428575,0.07491491772643938,0.20709590109228482,0.3643326703362867,6
TR_AUTO_healing,healing__full,macro_f1,1.0,0.0,1.0,1.0,6
TR_AUTO_healing,healing__no_rca_cat,macro_f1,0.19027777777777777,0.08706090560612396,0.09891296059309114,0.2816425949624644,6
TR_AUTO_healing,healing__telem_only,macro_f1,0.19027777777777777,0.08706090560612396,0.09891296059309114,0.2816425949624644,6
T4_impact,ecn_proposed__full,ap,1.0,0.0,1.0,1.0,6
T4_impact,lightgbm__full,ap,0.39999999999999997,0.13333333333333336,0.26007524801386867,0.5399247519861312,6
T4_impact,logistic__full,ap,1.0,0.0,1.0,1.0,6
T5_degradation,ecn_proposed__full,ap,0.1079449354606844,0.02060377035479544,0.08632260453412972,0.12956726638723906,6
T5_degradation,lightgbm__full,ap,0.1075938302855189,0.020573221906738232,0.08600355798909898,0.12918410258193883,6
T5_degradation,logistic__full,ap,0.1079449354606844,0.02060377035479544,0.08632260453412972,0.12956726638723906,6
T5_degradation,random_forest__full,ap,0.1079449354606844,0.02060377035479544,0.08632260453412972,0.12956726638723906,6
T6_config_risk,ecn_proposed__full,ap,,,,,0
T6_config_risk,lightgbm__full,ap,,,,,0
T6_config_risk,logistic__full,ap,,,,,0
